Broker,Year,Period_Type,Period_Number,Market,Submarket,Secondary Submarket,Property Type,Inventory SF,Vacancy Q,Net Absorption Q,Under Construction Q,Asking Rent Q,Delivered Q,Leasing Activity Q
CBRE,2025,Q,2,Baltimore,Total,,Warehouse,161630761.0,0.084,-689406.0,1516684.0,10.77,,
CBRE,2025,Q,2,Baltimore,Annapolis,,Flex,1144477.0,0.033,-1034.0,,17.85,,
CBRE,2025,Q,2,Baltimore,Baltimore City,,Flex,2606021.0,0.006,13500.0,,10.84,,
CBRE,2025,Q,2,Baltimore,Baltimore County East,,Flex,2891872.0,0.07,4377.0,,11.27,,
CBRE,2025,Q,2,Baltimore,Baltimore Southwest,,Flex,3507704.0,0.092,-15687.0,,11.65,,
CBRE,2025,Q,2,Baltimore,Balt/Washington Corridor,,Flex,14562399.0,0.046,37550.0,,13.87,,
CBRE,2025,Q,2,Baltimore,Harford/Cecil County,,Flex,1798042.0,0.046,,,11.48,,
CBRE,2025,Q,2,Baltimore,Hunt Valley/Towson,,Flex,3555290.0,0.026,5650.0,,11.73,,
CBRE,2025,Q,2,Baltimore,Owings Mills/Reisterstown Rd,,Flex,1930397.0,0.099,,,11.57,,
CBRE,2025,Q,2,Baltimore,Total,,Flex,31996202.0,0.05,44356.0,,12.89,,
CBRE,2025,Q,2,Baltimore,Annapolis,,Overall,1407025.0,0.027,2066.0,,17.85,,
CBRE,2025,Q,2,Baltimore,Baltimore City,,Overall,31482689.0,0.078,-316074.0,20503.0,9.75,,
CBRE,2025,Q,2,Baltimore,Baltimore County East,,Overall,33673432.0,0.067,-492595.0,391283.0,10.55,,
CBRE,2025,Q,2,Baltimore,Baltimore Southwest,,Overall,10913492.0,0.136,148141.0,,10.68,,
CBRE,2025,Q,2,Baltimore,Balt/Washington Corridor,,Overall,65188431.0,0.072,140922.0,471972.0,13.12,,
CBRE,2025,Q,2,Baltimore,Harford/Cecil County,,Overall,41877835.0,0.091,-147915.0,632926.0,8.02,,
CBRE,2025,Q,2,Baltimore,Hunt Valley/Towson,,Overall,6447294.0,0.048,31305.0,,10.43,,
CBRE,2025,Q,2,Baltimore,Owings Mills/Reisterstown Rd,,Overall,2636765.0,0.077,-10900.0,,11.49,,
CBRE,2025,Q,2,Baltimore,Total,,Overall,193626963.0,0.079,-645050.0,1516684.0,10.92,,
CBRE,2025,Q,2,Boston,Metro North,Urban,Total Industrial,14541001.0,0.061,38486.0,,25.39,,
CBRE,2025,Q,2,Boston,Metro North,CloseIn -Suburbs North,Total Industrial,19200179.0,0.061,27212.0,,28.44,,
CBRE,2025,Q,2,Boston,Metro North,Route 128-North,Total Industrial,34044243.0,0.072,482443.0,,20.02,,
CBRE,2025,Q,2,Boston,Metro North,Route 495 Northeast,Total Industrial,24568977.0,0.049,-88573.0,,16.05,,
CBRE,2025,Q,2,Boston,Metro North,Route 3 - North,Total Industrial,18933469.0,0.095,266858.0,,16.87,,
CBRE,2025,Q,2,Boston,Metro North,,Total Industrial,96746868.0,0.068,687940.0,,20.17,,
CBRE,2025,Q,2,Boston,Metro South,Route 128-South,Total Industrial,45545596.0,0.072,-141511.0,,15.36,,
CBRE,2025,Q,2,Boston,Metro South,Route 495-South,Total Industrial,72487402.0,0.106,-768193.0,,12.95,,
CBRE,2025,Q,2,Boston,Metro South,,Total Industrial,118032998.0,0.093,-909704.0,,13.72,,
CBRE,2025,Q,2,Boston,Metro West,Route 128-West,Total Industrial,6312001.0,0.048,-5781.0,,25.11,,
CBRE,2025,Q,2,Boston,Metro West,Framingham - Natick,Total Industrial,4552565.0,0.021,-27511.0,,13.66,,
CBRE,2025,Q,2,Boston,Metro West,Route 495 Route 2 West,Total Industrial,21701260.0,0.054,155305.0,,12.07,,
CBRE,2025,Q,2,Boston,Metro West,Route 495 Mass Pike West,Total Industrial,24517159.0,0.089,-284067.0,,13.68,,
CBRE,2025,Q,2,Boston,Metro West,,Total Industrial,57082985.0,0.066,-162054.0,,13.52,,
CBRE,2025,Q,2,Boston,Worcester Metro,City of Worcester,Total Industrial,9726415.0,0.043,-94544.0,,9.5,,
CBRE,2025,Q,2,Boston,Worcester Metro,Worcester North,Total Industrial,11882908.0,0.102,-16295.0,,10.6,,
CBRE,2025,Q,2,Boston,Worcester Metro,Worcester South,Total Industrial,9933542.0,0.186,-1200.0,,10.96,,
CBRE,2025,Q,2,Boston,Worcester Metro,,Total Industrial,31542865.0,0.11,-112039.0,,10.71,,
CBRE,2025,Q,2,Boston,Greater Boston Metro Total,,Total Industrial,317946717.0,0.081,-457371.0,,15.23,,
CBRE,2025,Q,2,Broward,Central Broward,,Industrial,18576151.0,0.0442,21157.0,0.0,16.88,0.0,
CBRE,2025,Q,2,Broward,Coral Springs,,Industrial,9274627.0,0.0417,-23921.0,0.0,14.77,0.0,
CBRE,2025,Q,2,Broward,Northeast Broward,,Industrial,11596543.0,0.0689,-88422.0,0.0,16.7,0.0,
CBRE,2025,Q,2,Broward,Pompano/Lauderdale,,Industrial,25235616.0,0.0464,-53026.0,763969.0,15.65,0.0,
CBRE,2025,Q,2,Broward,Southeast Broward,,Industrial,17039343.0,0.0488,136770.0,283900.0,15.68,42000.0,
CBRE,2025,Q,2,Broward,Southwest Broward,,Industrial,17763709.0,0.0249,6988.0,281000.0,17.39,0.0,
CBRE,2025,Q,2,Broward,Sunrise,,Industrial,5806974.0,0.0467,-30830.0,0.0,15.58,0.0,
CBRE,2025,Q,2,Broward,Total,,Industrial,105292963.0,0.0449,-31284.0,1328869.0,16.0,42000.0,
CBRE,2025,Q,2,Central Valley,Ceres,,Industrial,5321070.0,0.153,0.0,,0.68,,
CBRE,2025,Q,2,Central Valley,Lathrop,,Industrial,18715588.0,0.095,-46900.0,,0.74,,
CBRE,2025,Q,2,Central Valley,Lodi,,Industrial,5518023.0,0.0,0.0,,0.0,,
CBRE,2025,Q,2,Central Valley,Manteca,,Industrial,6485959.0,0.028,-46769.0,,0.67,,
CBRE,2025,Q,2,Central Valley,Modesto,,Industrial,15000438.0,0.035,-28500.0,,0.64,,
CBRE,2025,Q,2,Central Valley,Oakdale,,Industrial,890391.0,0.0,0.0,,0.0,,
CBRE,2025,Q,2,Central Valley,Patterson,,Industrial,5828183.0,0.13,420000.0,,0.7,,
CBRE,2025,Q,2,Central Valley,Stockton,,Industrial,48392131.0,0.14,1548343.0,,0.74,,
CBRE,2025,Q,2,Central Valley,Tracy,,Industrial,33362018.0,0.072,-88017.0,,0.79,,
CBRE,2025,Q,2,Central Valley,Turlock,,Industrial,2875028.0,0.0,0.0,,0.0,,
CBRE,2025,Q,2,Central Valley,Market Totals,,Industrial,142388829.0,0.092,1755157.0,,0.74,,
CBRE,2025,Q,2,Chicago,Central Kane & DuPage County,,Industrial,37386348.0,0.063,-435164.0,0.0,9.28,0.0,
CBRE,2025,Q,2,Chicago,City North,,Industrial,51596365.0,0.051,-232384.0,0.0,12.38,0.0,
CBRE,2025,Q,2,Chicago,City South,,Industrial,100215661.0,0.039,-92561.0,440146.0,9.31,0.0,
CBRE,2025,Q,2,Chicago,Dekalb Area,,Industrial,13267005.0,0.011,0.0,775000.0,6.57,0.0,
CBRE,2025,Q,2,Chicago,Far Southwest Suburbs,,Industrial,94732095.0,0.063,19491.0,752481.0,8.05,0.0,
CBRE,2025,Q,2,Chicago,Far West Suburbs,,Industrial,67131296.0,0.026,650843.0,818600.0,6.04,140778.0,
CBRE,2025,Q,2,Chicago,Joliet Area,,Industrial,106167730.0,0.064,1410400.0,2497660.0,7.12,0.0,
CBRE,2025,Q,2,Chicago,Lake County,,Industrial,73524100.0,0.048,207073.0,430141.0,6.89,0.0,
CBRE,2025,Q,2,Chicago,McHenry County,,Industrial,21249567.0,0.044,113462.0,130000.0,5.92,0.0,
CBRE,2025,Q,2,Chicago,Near West Suburbs,,Industrial,72862683.0,0.055,-245588.0,99682.0,9.71,0.0,
CBRE,2025,Q,2,Chicago,North DuPage County,,Industrial,43437138.0,0.035,434246.0,270804.0,6.41,200000.0,
CBRE,2025,Q,2,Chicago,North Kane County,,Industrial,33287078.0,0.065,-44159.0,132000.0,7.63,0.0,
CBRE,2025,Q,2,Chicago,Northeast Cook County,,Industrial,43582313.0,0.06,-23557.0,0.0,10.02,0.0,
CBRE,2025,Q,2,Chicago,Northwest Cook County,,Industrial,26181360.0,0.072,10618.0,238606.0,9.54,0.0,
CBRE,2025,Q,2,Chicago,Northwest Indiana,,Industrial,31681415.0,0.072,-42735.0,1106495.0,9.92,270711.0,
CBRE,2025,Q,2,Chicago,O'Hare,,Industrial,87452821.0,0.044,-475421.0,181579.0,10.97,0.0,
CBRE,2025,Q,2,Chicago,Rockford,,Industrial,33986127.0,0.043,-6396.0,1200000.0,4.62,0.0,
CBRE,2025,Q,2,Chicago,SE Wisconsin,,Industrial,81652976.0,0.107,1040936.0,400107.0,5.48,1384201.0,
CBRE,2025,Q,2,Chicago,South Suburbs,,Industrial,57826027.0,0.057,110622.0,100000.0,10.01,0.0,
CBRE,2025,Q,2,Chicago,Southwest Suburbs,,Industrial,60186411.0,0.059,-304906.0,140011.0,14.77,0.0,
CBRE,2025,Q,2,Chicago,West Suburbs,,Industrial,30029904.0,0.016,60158.0,0.0,10.35,0.0,
CBRE,2025,Q,2,Chicago,Total,,Industrial,1167436420.0,0.055,2154978.0,9713312.0,8.66,1995690.0,
CBRE,2025,Q,2,Cincinnati,Central,,Industrial,71918240.0,0.039,535769.0,0.0,6.32,0.0,
CBRE,2025,Q,2,Cincinnati,Northeast,,Industrial,62483327.0,0.052,333469.0,0.0,6.4,120000.0,
CBRE,2025,Q,2,Cincinnati,Northern Kentucky,,Industrial,83139563.0,0.109,-145412.0,859788.0,6.17,505000.0,
CBRE,2025,Q,2,Cincinnati,Northwest,,Industrial,85301493.0,0.033,309007.0,1485940.0,6.77,100000.0,
CBRE,2025,Q,2,Cincinnati,Total,,Industrial,302842623.0,0.059,1032833.0,2345728.0,6.31,725000.0,
CBRE,2025,Q,2,Cleveland,Downtown,,Industrial,38408522.0,0.033,43772.0,0.0,4.7,0.0,
CBRE,2025,Q,2,Cleveland,East,,Industrial,5840223.0,0.011,8275.0,0.0,8.17,0.0,
CBRE,2025,Q,2,Cleveland,Geauga West,,Industrial,1456727.0,0.004,0.0,0.0,6.0,0.0,
CBRE,2025,Q,2,Cleveland,Lake County West,,Industrial,20500356.0,0.019,104293.0,0.0,5.33,0.0,
CBRE,2025,Q,2,Cleveland,Northeast,,Industrial,24846472.0,0.02,-36239.0,0.0,3.87,0.0,
CBRE,2025,Q,2,Cleveland,Northwest,,Industrial,29031588.0,0.02,16000.0,0.0,4.98,0.0,
CBRE,2025,Q,2,Cleveland,Out of Submarket,,Industrial,1917092.0,0.606,0.0,930000.0,5.76,0.0,
CBRE,2025,Q,2,Cleveland,South,,Industrial,31219594.0,0.036,-80796.0,0.0,6.42,0.0,
CBRE,2025,Q,2,Cleveland,Southeast,,Industrial,52521765.0,0.044,-172510.0,0.0,5.84,0.0,
CBRE,2025,Q,2,Cleveland,Southwest,,Industrial,41444514.0,0.018,-20810.0,60000.0,6.18,0.0,
CBRE,2025,Q,2,Cleveland,Market Total,,Industrial,247186853.0,0.033,-138015.0,990000.0,5.31,0.0,
CBRE,2025,Q,2,Columbus,Central,,Industrial,27569728.0,0.036,238617.0,,6.2,,
CBRE,2025,Q,2,Columbus,Delaware County,,Industrial,12606656.0,0.053,22460.0,,6.65,,
CBRE,2025,Q,2,Columbus,East,,Industrial,25800924.0,0.033,-148791.0,191077.0,8.03,,
CBRE,2025,Q,2,Columbus,Fairfield County,,Industrial,9183757.0,0.055,874404.0,,5.79,,
CBRE,2025,Q,2,Columbus,Licking County,,Industrial,40676053.0,0.029,1422475.0,1009960.0,5.1,225000.0,
CBRE,2025,Q,2,Columbus,Madison County,,Industrial,20835804.0,0.181,-827649.0,,6.0,,
CBRE,2025,Q,2,Columbus,Northeast,,Industrial,11554302.0,0.035,160277.0,,7.45,,
CBRE,2025,Q,2,Columbus,Northwest,,Industrial,1262027.0,0.013,,,13.0,,
CBRE,2025,Q,2,Columbus,Pickaway County,,Industrial,19779490.0,0.184,226742.0,,5.48,,
CBRE,2025,Q,2,Columbus,Southeast,,Industrial,73073428.0,0.057,-716847.0,511378.0,6.2,,
CBRE,2025,Q,2,Columbus,Southwest,,Industrial,17958618.0,0.063,-68181.0,,6.02,,123248.0
CBRE,2025,Q,2,Columbus,Union County,,Industrial,10569223.0,0.024,-19763.0,250829.0,8.46,,
CBRE,2025,Q,2,Columbus,West,,Industrial,34904302.0,0.142,-273180.0,207083.0,6.62,,
CBRE,2025,Q,2,Columbus,Distribution/Logistics,,,234505918.0,0.089,864528.0,1310421.0,6.09,,
CBRE,2025,Q,2,Columbus,Manufacturing,,,54108854.0,0.022,75282.0,418000.0,5.93,225000.0,
CBRE,2025,Q,2,Columbus,R&D / Flex,,,10421568.0,0.042,-46686.0,250829.0,10.07,,
CBRE,2025,Q,2,Columbus,Other Industrial,,,6737972.0,0.019,-2560.0,191077.0,8.64,,
CBRE,2025,Q,2,Columbus,Columbus Total,,Industrial,305774312.0,0.074,890564.0,2170327.0,6.16,225000.0,
CBRE,2025,Q,2,Dallas Fort Worth,DFW Airport,East DFW/Las Colinas,Industrial,68284268.0,0.109,427917.0,1235324.0,,510599.0,
CBRE,2025,Q,2,Dallas Fort Worth,DFW Airport,West DFW/Grapevine,Industrial,26478127.0,0.119,-60312.0,545586.0,,661972.0,
CBRE,2025,Q,2,Dallas Fort Worth,East Dallas,Central East Dallas,Industrial,17677469.0,0.039,13024.0,0.0,,300347.0,
CBRE,2025,Q,2,Dallas Fort Worth,East Dallas,East Dallas/Mesquite,Industrial,30545375.0,0.109,-186748.0,203169.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,East Dallas,Forney/Terrell,Industrial,12352512.0,0.337,264940.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northeast Dallas,Allen/McKinney,Industrial,17156493.0,0.057,-146110.0,971720.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northeast Dallas,Northeast Dallas/Garland,Industrial,53120579.0,0.078,119140.0,300530.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northeast Dallas,Plano,Industrial,21960996.0,0.051,-38806.0,442932.0,,37664.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northeast Dallas,Richardson,Industrial,16833563.0,0.083,-148468.0,0.0,,102273.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northeast Dallas,Rockwall,Industrial,4351051.0,0.009,0.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northwest Dallas,Denton,Industrial,20288655.0,0.202,515467.0,248361.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northwest Dallas,Lewisville,Industrial,34949642.0,0.063,-8501.0,1385159.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northwest Dallas,Metropolitan/Addison,Industrial,19897017.0,0.101,234.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northwest Dallas,North Stemmons/Valwood,Industrial,49197103.0,0.057,-275647.0,88233.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Northwest Dallas,NW Dallas Outlying,Industrial,2547700.0,0.258,112942.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Dallas,Redbird Airport,Industrial,21816929.0,0.044,-122739.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Dallas,Southeast Dallas/I-45,Industrial,80950075.0,0.159,712688.0,364306.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Dallas,Southwest Dallas/US 67,Industrial,19373891.0,0.021,364730.0,434700.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Stemmons,East Hines North,Industrial,20059451.0,0.066,-97310.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Stemmons,East Brookhollow,Industrial,7906276.0,0.026,74999.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Stemmons,Eastern Lonestar/Turnpike,Industrial,33002231.0,0.055,435557.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Stemmons,North Trinity,Industrial,9538377.0,0.091,-83493.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Stemmons,West Hines North,Industrial,9393778.0,0.058,-58458.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Stemmons,West Brookhollow,Industrial,40784634.0,0.059,29270.0,523167.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Stemmons,Western Lonestar/Turnpike,Industrial,8821180.0,0.061,11000.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,287 Corridor,Mansfield/Midlothian,Industrial,17922839.0,0.164,165103.0,0.0,,30220.0,
CBRE,2025,Q,2,Dallas Fort Worth,287 Corridor,Waxahachie/Ennis,Industrial,7830849.0,0.04,0.0,440000.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Great Southwest,Arlington,Industrial,25934544.0,0.063,-26393.0,161408.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Great Southwest,Lower Great Southwest,Industrial,38691911.0,0.078,-18388.0,284865.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Great Southwest,Upper Great Southwest,Industrial,57871601.0,0.11,38044.0,499590.0,,200493.0,
CBRE,2025,Q,2,Dallas Fort Worth,North Fort Worth,Meacham Field/Fossil Creek,Industrial,48395080.0,0.053,670735.0,321193.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,North Fort Worth,Northeast Tarrant/Alliance,Industrial,79864377.0,0.068,2590369.0,5416416.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,North Fort Worth,West Tarrant,Industrial,6568643.0,0.072,14093.0,732284.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Fort Worth,Cleburne,Industrial,2896400.0,0.045,0.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Fort Worth,East Fort Worth,Industrial,27474849.0,0.106,-71175.0,0.0,,578906.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Fort Worth,North Central Fort Worth,Industrial,10755609.0,0.019,29930.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Fort Worth,South Central Fort Worth,Industrial,8077413.0,0.038,-31339.0,0.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Fort Worth,South Central Tarrant,Industrial,38192894.0,0.071,188900.0,0.0,,1403152.0,
CBRE,2025,Q,2,Dallas Fort Worth,South Fort Worth,Southwest Tarrant,Industrial,3002296.0,0.181,52618.0,814221.0,,0.0,
CBRE,2025,Q,2,Dallas Fort Worth,Market Totals,,Industrial,1020766677.0,0.088,5457813.0,15413164.0,,3825626.0,
CBRE,2025,Q,2,Denver,Airport,,Industrial,101925554.0,0.078,-502902.0,3541700.0,7.12,,
CBRE,2025,Q,2,Denver,Airport,Airport East,Industrial,46025312.0,0.114,1491.0,3483572.0,6.84,,
CBRE,2025,Q,2,Denver,Airport,Airport Central,Industrial,55900242.0,0.049,-504393.0,58128.0,7.59,,
CBRE,2025,Q,2,Denver,Boulder,,Industrial,10827229.0,0.079,-35573.0,,14.53,,
CBRE,2025,Q,2,Denver,1-76 Corridor,,Industrial,15673792.0,0.134,353450.0,,7.73,,
CBRE,2025,Q,2,Denver,Longmont,,Industrial,5824557.0,0.183,-27403.0,,14.08,,
CBRE,2025,Q,2,Denver,North,,Industrial,14899139.0,0.114,274856.0,299459.0,11.35,,
CBRE,2025,Q,2,Denver,North Central,,Industrial,35701176.0,0.069,-6739.0,,10.68,,
CBRE,2025,Q,2,Denver,Northwest,,Industrial,18244454.0,0.11,125834.0,434858.0,13.39,,
CBRE,2025,Q,2,Denver,South Central,,Industrial,24914453.0,0.037,-223668.0,,10.35,,
CBRE,2025,Q,2,Denver,Southeast,,Industrial,24040582.0,0.065,147366.0,329534.0,11.65,,
CBRE,2025,Q,2,Denver,Southwest,,Industrial,8102727.0,0.031,-19108.0,175204.0,10.64,,
CBRE,2025,Q,2,Denver,West,,Industrial,11251540.0,0.011,-6427.0,,11.79,,
CBRE,2025,Q,2,Denver,METRO TOTAL,,Industrial,271405203.0,0.077,79686.0,4780755.0,9.72,,
CBRE,2025,Q,2,Des Moines,Ankeny,,Industrial,9160260.0,0.022,9050.0,0.0,6.26,0.0,
CBRE,2025,Q,2,Des Moines,CBD,,Industrial,878700.0,0.024,-2500.0,0.0,6.67,0.0,
CBRE,2025,Q,2,Des Moines,Northeast,,Industrial,26303573.0,0.072,699640.0,0.0,6.2,342000.0,
CBRE,2025,Q,2,Des Moines,Northwest,,Industrial,5659624.0,0.029,0.0,0.0,6.65,0.0,
CBRE,2025,Q,2,Des Moines,South,,Industrial,5773657.0,0.057,358677.0,0.0,6.98,55000.0,
CBRE,2025,Q,2,Des Moines,Western Suburbs,,Industrial,19670353.0,0.113,1209.0,0.0,7.31,0.0,
CBRE,2025,Q,2,Des Moines,Total,,Industrial,67446167.0,0.072,1066076.0,0.0,6.85,397000.0,
CBRE,2025,Q,2,Detroit,Detroit,,Industrial,78181535.0,0.057,-406056.0,0.0,8.44,0.0,
CBRE,2025,Q,2,Detroit,Downriver,,Industrial,66120063.0,0.031,446249.0,349492.0,5.81,0.0,
CBRE,2025,Q,2,Detroit,1-75 Corridor,,Industrial,64795168.0,0.034,-76556.0,816486.0,8.2,0.0,
CBRE,2025,Q,2,Detroit,Macomb,,Industrial,81729640.0,0.019,642245.0,443813.0,7.82,0.0,
CBRE,2025,Q,2,Detroit,Northwest Suburbs,,Industrial,40552934.0,0.051,55978.0,0.0,9.85,0.0,
CBRE,2025,Q,2,Detroit,Southeast Oakland,,Industrial,10917300.0,0.047,175143.0,0.0,7.21,0.0,
CBRE,2025,Q,2,Detroit,Washtenaw,,Industrial,19595465.0,0.017,2891.0,0.0,7.13,0.0,
CBRE,2025,Q,2,Detroit,Western Wayne,,Industrial,71326532.0,0.035,-98465.0,120525.0,7.37,0.0,
CBRE,2025,Q,2,Detroit,Total,,Industrial,433218637.0,0.036,741429.0,1730316.0,7.89,0.0,
CBRE,2025,Q,2,El Paso,West,,Industrial,,0.082,-95682.0,848662.0,,,
CBRE,2025,Q,2,El Paso,Northeast,,Industrial,,0.035,224759.0,,,,
CBRE,2025,Q,2,El Paso,Central,,Industrial,,0.009,-94439.0,,,,
CBRE,2025,Q,2,El Paso,East,,Industrial,,0.167,77794.0,1716676.0,,,
CBRE,2025,Q,2,El Paso,Lower Valley,,Industrial,,0.108,1238628.0,868801.0,,816734.0,
CBRE,2025,Q,2,El Paso,Horizon East,,Industrial,,0.959,,1207032.0,,853780.0,
CBRE,2025,Q,2,El Paso,El Paso Total,,Class A,,0.188,987865.0,5010998.0,,1722581.0,
CBRE,2025,Q,2,El Paso,El Paso Total,,Class B,,0.05,134788.0,,,,
CBRE,2025,Q,2,El Paso,El Paso Total,,Industrial,,0.107,1122653.0,5010998.0,,1722581.0,
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE,Bell,Industrial,5306986.0,0.014,-12759.0,0.0,1.69,,23098.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE,Bell Gardens,Industrial,2324798.0,0.038,-10108.0,0.0,1.26,,91249.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE,City of Commerce,Industrial,48848418.0,0.088,59468.0,441336.0,1.08,,924250.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE,Montebello,Industrial,11415022.0,0.044,2323.0,13825.0,1.83,,111724.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE,Monterey Park,Industrial,2081895.0,0.071,-17238.0,0.0,0.82,,37600.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE,Pico Rivera,Industrial,10274893.0,0.082,-28864.0,0.0,1.3,,45336.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE,Total,Industrial,80252012.0,0.074,-7178.0,455161.0,1.2,,1233257.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,VERNON,Cudahy,Industrial,1162664.0,0.086,2160.0,0.0,1.1,,6560.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,VERNON,City of Vernon,Industrial,4379407.0,0.055,-63570.0,0.0,0.81,,15800.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,VERNON,Maywood,Industrial,825620.0,0.0,0.0,0.0,,,0.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,VERNON,South Gate,Industrial,10470765.0,0.053,-139015.0,0.0,1.08,,105327.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,VERNON,Huntington Park,Industrial,55411577.0,0.047,162040.0,333104.0,1.07,,804646.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,VERNON,Total,Industrial,72250033.0,0.049,-38385.0,333104.0,1.05,,932333.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,COMMERCE/VERNON,Total,Industrial,152502045.0,0.062,-45563.0,788265.0,1.13,,2165590.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,DOWNTOWN LOS ANGELES,Los Angeles,Industrial,95962424.0,0.046,-425582.0,167522.0,0.92,,485386.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,DOWNTOWN LOS ANGELES,Total,Industrial,95962424.0,0.046,-425582.0,167522.0,0.92,,485386.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,CENTRAL LOS ANGELES,Total,Industrial,248464469.0,0.056,-471145.0,955787.0,1.07,,2650976.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Artesia,Industrial,279507.0,0.054,0.0,0.0,0.68,,0.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Bellflower,Industrial,511296.0,0.0,0.0,0.0,,,0.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Cerritos,Industrial,13611480.0,0.051,79409.0,0.0,1.11,,318156.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Downey,Industrial,5428949.0,0.03,-18140.0,0.0,1.17,,122500.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,La Mirada,Industrial,13129040.0,0.08,-106483.0,0.0,1.47,,47256.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Lakewood,Industrial,659318.0,0.0,0.0,42846.0,1.12,,0.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Norwalk,Industrial,2840857.0,0.004,109940.0,0.0,,,120000.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Paramount,Industrial,8591253.0,0.032,0.0,0.0,,47128.0,
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Santa Fe Springs,Industrial,53236437.0,0.054,-58406.0,459575.0,1.53,,739757.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Whittier,Industrial,4357074.0,0.08,0.0,292303.0,1.23,,0.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,MID-COUNTIES,Total,Industrial,102645211.0,0.053,-47124.0,794724.0,1.4,,1407047.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,EAST SAN FERNANDO VALLEY,Arleta/Tujunga,Industrial,12248883.0,0.034,33599.0,0.0,1.54,,124279.0
CBRE,2025,Q,2,Greater Los Angeles Snapshot,EAST SAN FERNANDO VALLEY,Burbank,Industrial,14329447.0,0.028,-1166.0,0.0,1.73,,58311.0
